Hotel Name,cleaned_review,sentiment,Rating,Price per Night,URL
Chicago South Loop Hotel,"The place gave a creepy vibe, mostly because lightings Parking included No outside lights when I checking in,even though dark outside. I initially thought hotel out business. The lighting inside also very dim. The hair dryer been removed wall I go get one front desk.",-0.296,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,Good price marathon weekend a 3 star hotel Friendly staff good location marathon. Room spacious beds comfy. We upgraded 2 double beds free arrival given a free early check in. Everything a bit tired need update. The shower didnt work very well least one lift out order each day. Breakfast wasnt great (self serve cold buffet) coffee good.,0.8827,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,It average Close town Noise night,0,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,"Comfortable quite just outside downtown. The bed very comfortable hotel quiet night. I attending a conference McCormick Place a fantastic location walking event. When I checking in, I early room ready yet. The lady check out counter super friendly got checked soon she able. The only improvement I can offer changing shower head new efficient shower head better water pressure.",0.979,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,"Had a great comfortable stay Staff excellent, very friendly. Great view city 5th floor Could been a little cleaner overall bad",0.9527,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,MISSED MY TRAIN FURNISHINGS WERE EXCELLENT. RICO BENES WAS WITHIN EASY WALKING DISTANCE. HOTEL SECURITY ALLOWED UNDESIRABLES INTO LOBBY UNESCOURTED. ELEVATOR WAS UNRELIABLE.,0.7845,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,"Good price what I got Room spacious comfortable, good price, TV streaming A/C super loud. Shower underwhelming no bodywash.",0.8957,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,"Pleasant Location price. Staff friendly Cleanliness, coffee pot room did work",0.7579,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,Good a night Best deal Chicago parking site near downtown breakfast rooms huge beds comfy pillows Tv ruko enough internet strength 4th floor use phone a hotspot,0.9118,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Chicago South Loop Hotel,Elevator problem The room clean comfy The elevator always broken,-0.4767,6.3,76,https://www.booking.com/hotel/us/chicago-south-loop.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=50144518_92501885_2_0_0&highlighted_blocks=50144518_92501885_2_0_0&matching_block_id=50144518_92501885_2_0_0&sr_pri_blocks=50144518_92501885_2_0_0__7610&from=searchresults
Hampton Inn Chicago McCormick Place,I enjoyed stay even though just a night Cleanliness,0.5106,8.4,135,https://www.booking.com/hotel/us/hampton-inn-chicago-mccormick-place.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=323560002_402984216_2_1_0_1254342&highlighted_blocks=323560002_402984216_2_1_0_1254342&matching_block_id=323560002_402984216_2_1_0_1254342&sr_pri_blocks=323560002_402984216_2_1_0_1254342_13520&nad_id=3f931983-386f-45e2-a830-7d8ae7a93629_4&nad_cpc=1.88&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NjQ3ODYzOTc5MzUsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoiVGd3S0t3VlVTbXJhcnpjYmFKUzkzUVVsVVJieEw0a3VoMmpySk8veXpiVmZ3NzFuUE81SG11REdKamVUTEx0OGJSQ0J2NjIzekw0WVFGYWMvOThwbWVhMk9tOWFKYnZmRy9sekVOU3FrT2RuVGw4ODNZU1hQTUcxTHRIYS82bzUzQ0lOcGJNMU5XRU5ad01Gd04rcjF0RjdJNzlIMXd1a2k5OUc0cVp5bTQrSUI3VCs4SXZjOE0zRVlNSk5UejY5L25iMkY5ejZHc01ZN2lMQ21CVnJEekZqUUZMN3kzUEltcUs0QnBEWk9YalVMUXZlWWVDVmdNUTY1T3pVaTUvV2ZKbDF6RDRtVW96STlWLzZwNmtxOUUydFBGczF3dUNYY1p6QjB6a0RqL05hYk1NRm5iSm1RMzhrSFNUcHcvRFhycXJpeVJsRlRxTzE1Z3ExaWg2ZU9rT1ZkR0Y5UFJLS1dxaE9xNCtxR3Raa3E2bVNYbzZzckNkYlpsV3NlMlh5VXllUW13ZVJ0T0hEd2xBeDdOaE1kQmE3S29Hb2QxeTdVQXV3U1lKNDhDNzFDWHRjSTBNS3dYdmQ5TE1zTXlkZUNlZVNMYzBFaDlyRVFSSFcyL2FvUG1aUFNhUWlDaGhoTng3QmpWLzVuUitGVzNJbzM5VUZVblhKUVk2TXU3bXh2WmtUeHVGdkYyYm1aYXVMSDlzU3lvUU1HQjNTTmJVUUlrNFc1UlhpSTB0L2dhMU1nZnpyQzRlRUtpV3dOL0lZMmM5VkdkL1ErbEtqNXNIM2dnYURsMGtkdUZZamZPMTNkdi8waFBUZXdCVmxEQk1pL1JCMXAxZ2NqUGZzWjg4cVlVbm12bStQcmJqejZwQW1FalNWNDRBeWVCc0pyZlBvOHoveFpDaXZyWFltRDBjSlk3OFVWM0Y3VCs5bTdualFkS3hGTWlRZXpPbDc3VzJKTmFuYmN0SENSNE1LdHdhcHNYd3lLUlp1aUdmZk9DMWdPVmdvbGhoYlhWMWw3Z0I1V3FZWFpGQXBadktoM0xweTVFaFdWdC9sRy9uOEJEMXFCbjZXQXRkYmZrVEVVZzJkSlVOZ1ErMnJQbWRGeWRneSsrN1dDbXVMZ3EzNWowL2RJN1ZaK1dYK2JLcGJjcThCU1VzYnRWYUI5N2VOUzFGTStoRlVUeVRoRkJWQmg5NXNkNW1vbmtEOUttODhXQ2FmY2ZyTDNsMjl1VTdkU000Z2FvL29aa3IzQ1dHL05HY2dDZlZkSEdjU2V6cHlXZjhaYmp1OWJ2UW1NTGUrYkF4TzRQdVpYRWU1MSsvdGpTK2dwT0hVYWE0eDZSenZ2UDl3T3ZxVUFXWkExb3VTa3QxWTBrbVl6M3MxVVMyQWZ0T0p2Mi93Q3grd3JYVEMxTlhDQTAzUDVia3l6ZjZZR1p1T3N5WWxidW42S2xJdE5VSFNRV0R2SXlaTnVYOEhFSlZBdDAxbnRUMlB0aG0yNTlGb1JrV2FFNGFuc3BCbGRiRmNzMjF0ejUzbHM3V2Fobi8zZWdXWFFPL2Rqcy9NSVBTYnV5VmVvWWlsa3RScUZXS1BRQTg2MnloWk1zZzhzbFFFbWhnVS9Oa0g0NThnQTFDbGJndExlMkVXeEF5RXh3ZWhIMlIzZnhxMkt3UWxLYnl5eXZybW9YcEdrVzBscUFZekFJV09ad0VkcnpuWExrZHlmQ2pFQ2FvUkZJVXFGWEJ6aVZSRjBpcGpwYTZwckE1bHNOK0hxRXFtL1JxM2tMbVVMc1BiR3hFWmhSR0VTNXpJa1BuZWpjZTNDcDh0d0IzYzBWZVhLZTdDak93R0RzYVJPU2t6U1ZYSjVmSHBOMDZvRDA3VGhXcUFYYWw0aHppdlRwNzZha3BMbHlSbGxhL3Z3bGNMKytmaUxQS0pUOFdMODVjWVFYNlo3OWFISFdxQzlXNlFZcEVESjBXelEyZmgvS0FuME1QdGozQkRWa2xEdkhUaUwrUkt1aVpEMmZidXpQbnRONkdHRkJ6cyJ9&nad_placement=SR_MAIN&from_sustainable_property_sr=1&from=searchresults
Hampton Inn Chicago McCormick Place,"Good place stay a conference Clean, attached conference center Breakfast could better quality fruit",0.8176,8.4,135,https://www.booking.com/hotel/us/hampton-inn-chicago-mccormick-place.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=323560002_402984216_2_1_0_1254342&highlighted_blocks=323560002_402984216_2_1_0_1254342&matching_block_id=323560002_402984216_2_1_0_1254342&sr_pri_blocks=323560002_402984216_2_1_0_1254342_13520&nad_id=3f931983-386f-45e2-a830-7d8ae7a93629_4&nad_cpc=1.88&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NjQ3ODYzOTc5MzUsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoiVGd3S0t3VlVTbXJhcnpjYmFKUzkzUVVsVVJieEw0a3VoMmpySk8veXpiVmZ3NzFuUE81SG11REdKamVUTEx0OGJSQ0J2NjIzekw0WVFGYWMvOThwbWVhMk9tOWFKYnZmRy9sekVOU3FrT2RuVGw4ODNZU1hQTUcxTHRIYS82bzUzQ0lOcGJNMU5XRU5ad01Gd04rcjF0RjdJNzlIMXd1a2k5OUc0cVp5bTQrSUI3VCs4SXZjOE0zRVlNSk5UejY5L25iMkY5ejZHc01ZN2lMQ21CVnJEekZqUUZMN3kzUEltcUs0QnBEWk9YalVMUXZlWWVDVmdNUTY1T3pVaTUvV2ZKbDF6RDRtVW96STlWLzZwNmtxOUUydFBGczF3dUNYY1p6QjB6a0RqL05hYk1NRm5iSm1RMzhrSFNUcHcvRFhycXJpeVJsRlRxTzE1Z3ExaWg2ZU9rT1ZkR0Y5UFJLS1dxaE9xNCtxR3Raa3E2bVNYbzZzckNkYlpsV3NlMlh5VXllUW13ZVJ0T0hEd2xBeDdOaE1kQmE3S29Hb2QxeTdVQXV3U1lKNDhDNzFDWHRjSTBNS3dYdmQ5TE1zTXlkZUNlZVNMYzBFaDlyRVFSSFcyL2FvUG1aUFNhUWlDaGhoTng3QmpWLzVuUitGVzNJbzM5VUZVblhKUVk2TXU3bXh2WmtUeHVGdkYyYm1aYXVMSDlzU3lvUU1HQjNTTmJVUUlrNFc1UlhpSTB0L2dhMU1nZnpyQzRlRUtpV3dOL0lZMmM5VkdkL1ErbEtqNXNIM2dnYURsMGtkdUZZamZPMTNkdi8waFBUZXdCVmxEQk1pL1JCMXAxZ2NqUGZzWjg4cVlVbm12bStQcmJqejZwQW1FalNWNDRBeWVCc0pyZlBvOHoveFpDaXZyWFltRDBjSlk3OFVWM0Y3VCs5bTdualFkS3hGTWlRZXpPbDc3VzJKTmFuYmN0SENSNE1LdHdhcHNYd3lLUlp1aUdmZk9DMWdPVmdvbGhoYlhWMWw3Z0I1V3FZWFpGQXBadktoM0xweTVFaFdWdC9sRy9uOEJEMXFCbjZXQXRkYmZrVEVVZzJkSlVOZ1ErMnJQbWRGeWRneSsrN1dDbXVMZ3EzNWowL2RJN1ZaK1dYK2JLcGJjcThCU1VzYnRWYUI5N2VOUzFGTStoRlVUeVRoRkJWQmg5NXNkNW1vbmtEOUttODhXQ2FmY2ZyTDNsMjl1VTdkU000Z2FvL29aa3IzQ1dHL05HY2dDZlZkSEdjU2V6cHlXZjhaYmp1OWJ2UW1NTGUrYkF4TzRQdVpYRWU1MSsvdGpTK2dwT0hVYWE0eDZSenZ2UDl3T3ZxVUFXWkExb3VTa3QxWTBrbVl6M3MxVVMyQWZ0T0p2Mi93Q3grd3JYVEMxTlhDQTAzUDVia3l6ZjZZR1p1T3N5WWxidW42S2xJdE5VSFNRV0R2SXlaTnVYOEhFSlZBdDAxbnRUMlB0aG0yNTlGb1JrV2FFNGFuc3BCbGRiRmNzMjF0ejUzbHM3V2Fobi8zZWdXWFFPL2Rqcy9NSVBTYnV5VmVvWWlsa3RScUZXS1BRQTg2MnloWk1zZzhzbFFFbWhnVS9Oa0g0NThnQTFDbGJndExlMkVXeEF5RXh3ZWhIMlIzZnhxMkt3UWxLYnl5eXZybW9YcEdrVzBscUFZekFJV09ad0VkcnpuWExrZHlmQ2pFQ2FvUkZJVXFGWEJ6aVZSRjBpcGpwYTZwckE1bHNOK0hxRXFtL1JxM2tMbVVMc1BiR3hFWmhSR0VTNXpJa1BuZWpjZTNDcDh0d0IzYzBWZVhLZTdDak93R0RzYVJPU2t6U1ZYSjVmSHBOMDZvRDA3VGhXcUFYYWw0aHppdlRwNzZha3BMbHlSbGxhL3Z3bGNMKytmaUxQS0pUOFdMODVjWVFYNlo3OWFISFdxQzlXNlFZcEVESjBXelEyZmgvS0FuME1QdGozQkRWa2xEdkhUaUwrUkt1aVpEMmZidXpQbnRONkdHRkJ6cyJ9&nad_placement=SR_MAIN&from_sustainable_property_sr=1&from=searchresults
Hampton Inn Chicago McCormick Place,Ill stay again Very good Eggs rynny,0.101,8.4,135,https://www.booking.com/hotel/us/hampton-inn-chicago-mccormick-place.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGljYWdvSDFYBGiUAogBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC3YHCyQbAAgHSAiQ5OGNmZTVkOC1mOTdlLTRhODktOTFhNS1iOGU4NGFkOTI5MTXYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-12&checkout=2025-12-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=483d81aea540015c&srepoch=1764786432&all_sr_blocks=323560002_402984216_2_1_0_1254342&highlighted_blocks=323560002_402984216_2_1_0_1254342&matching_block_id=323560002_402984216_2_1_0_1254342&sr_pri_blocks=323560002_402984216_2_1_0_1254342_13520&nad_id=3f931983-386f-45e2-a830-7d8ae7a93629_4&nad_cpc=1.88&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NjQ3ODYzOTc5MzUsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoiVGd3S0t3VlVTbXJhcnpjYmFKUzkzUVVsVVJieEw0a3VoMmpySk8veXpiVmZ3NzFuUE81SG11REdKamVUTEx0OGJSQ0J2NjIzekw0WVFGYWMvOThwbWVhMk9tOWFKYnZmRy9sekVOU3FrT2RuVGw4ODNZU1hQTUcxTHRIYS82bzUzQ0lOcGJNMU5XRU5ad01Gd04rcjF0RjdJNzlIMXd1a2k5OUc0cVp5bTQrSUI3VCs4SXZjOE0zRVlNSk5UejY5L25iMkY5ejZHc01ZN2lMQ21CVnJEekZqUUZMN3kzUEltcUs0QnBEWk9YalVMUXZlWWVDVmdNUTY1T3pVaTUvV2ZKbDF6RDRtVW96STlWLzZwNmtxOUUydFBGczF3dUNYY1p6QjB6a0RqL05hYk1NRm5iSm1RMzhrSFNUcHcvRFhycXJpeVJsRlRxTzE1Z3ExaWg2ZU9rT1ZkR0Y5UFJLS1dxaE9xNCtxR3Raa3E2bVNYbzZzckNkYlpsV3NlMlh5VXllUW13ZVJ0T0hEd2xBeDdOaE1kQmE3S29Hb2QxeTdVQXV3U1lKNDhDNzFDWHRjSTBNS3dYdmQ5TE1zTXlkZUNlZVNMYzBFaDlyRVFSSFcyL2FvUG1aUFNhUWlDaGhoTng3QmpWLzVuUitGVzNJbzM5VUZVblhKUVk2TXU3bXh2WmtUeHVGdkYyYm1aYXVMSDlzU3lvUU1HQjNTTmJVUUlrNFc1UlhpSTB0L2dhMU1nZnpyQzRlRUtpV3dOL0lZMmM5VkdkL1ErbEtqNXNIM2dnYURsMGtkdUZZamZPMTNkdi8waFBUZXdCVmxEQk1pL1JCMXAxZ2NqUGZzWjg4cVlVbm12bStQcmJqejZwQW1FalNWNDRBeWVCc0pyZlBvOHoveFpDaXZyWFltRDBjSlk3OFVWM0Y3VCs5bTdualFkS3hGTWlRZXpPbDc3VzJKTmFuYmN0SENSNE1LdHdhcHNYd3lLUlp1aUdmZk9DMWdPVmdvbGhoYlhWMWw3Z0I1V3FZWFpGQXBadktoM0xweTVFaFdWdC9sRy9uOEJEMXFCbjZXQXRkYmZrVEVVZzJkSlVOZ1ErMnJQbWRGeWRneSsrN1dDbXVMZ3EzNWowL2RJN1ZaK1dYK2JLcGJjcThCU1VzYnRWYUI5N2VOUzFGTStoRlVUeVRoRkJWQmg5NXNkNW1vbmtEOUttODhXQ2FmY2ZyTDNsMjl1VTdkU000Z2FvL29aa3IzQ1dHL05HY2dDZlZkSEdjU2V6cHlXZjhaYmp1OWJ2UW1NTGUrYkF4TzRQdVpYRWU1MSsvdGpTK2dwT0hVYWE0eDZSenZ2UDl3T3ZxVUFXWkExb3VTa3QxWTBrbVl6M3MxVVMyQWZ0T0p2Mi93Q3grd3JYVEMxTlhDQTAzUDVia3l6ZjZZR1p1T3N5WWxidW42S2xJdE5VSFNRV0R2SXlaTnVYOEhFSlZBdDAxbnRUMlB0aG0yNTlGb1JrV2FFNGFuc3BCbGRiRmNzMjF0ejUzbHM3V2Fobi8zZWdXWFFPL2Rqcy9NSVBTYnV5VmVvWWlsa3RScUZXS1BRQTg2MnloWk1zZzhzbFFFbWhnVS9Oa0g0NThnQTFDbGJndExlMkVXeEF5RXh3ZWhIMlIzZnhxMkt3UWxLYnl5eXZybW9YcEdrVzBscUFZekFJV09ad0VkcnpuWExrZHlmQ2pFQ2FvUkZJVXFGWEJ6aVZSRjBpcGpwYTZwckE1bHNOK0hxRXFtL1JxM2tMbVVMc1BiR3hFWmhSR0VTNXpJa1BuZWpjZTNDcDh0d0IzYzBWZVhLZTdDak93R0RzYVJPU2t6U1ZYSjVmSHBOMDZvRDA3VGhXcUFYYWw0aHppdlRwNzZha3BMbHlSbGxhL3Z3bGNMKytmaUxQS0pUOFdMODVjWVFYNlo3OWFISFdxQzlXNlFZcEVESjBXelEyZmgvS0FuME1QdGozQkRWa2xEdkhUaUwrUkt1aVpEMmZidXpQbnRONkdHRkJ6cyJ9&nad_placement=SR_MAIN&from_sustainable_property_sr=1&from=searchresults
